0.056292,0.19873,2.1841,0.065372,1.8807,0.8611,4.4806
0.057167,0.20247,2.2025,0.066659,1.8889,0.8576,4.4749
0.031064,0.16111,5.7136,0.036631,4.8452,0.84802,5.5032
0.053907,0.1979,2.1904,0.063285,1.8658,0.85182,4.5167
0.052853,0.18844,2.1743,0.062046,1.8522,0.85184,4.6102
0.051934,0.18357,2.1507,0.060949,1.8326,0.8521,4.623
0.049953,0.17685,2.1512,0.058559,1.835,0.85303,4.6481
0.048868,0.17006,2.1665,0.056719,1.8666,0.86158,4.6938
0.049318,0.16918,2.1766,0.057072,1.8809,0.86414,4.6605
0.048585,0.17011,2.1615,0.056613,1.855,0.85818,4.565
0.049109,0.18011,2.1794,0.057591,1.8584,0.85274,4.4873
0.049464,0.17368,2.1569,0.059063,1.8063,0.83747,4.4732
0.04949,0.18144,2.1991,0.059541,1.8279,0.8312,4.4255
0.048774,0.18289,2.191,0.058852,1.8158,0.82877,4.3959
0.048329,0.18047,2.1936,0.05834,1.8172,0.82841,4.4297
0.046917,0.17321,2.177,0.056933,1.794,0.82408,4.4985
0.046626,0.17273,2.1687,0.05591,1.8086,0.83395,4.526
0.045612,0.16922,2.1304,0.054503,1.7829,0.83686,4.4699
0.045663,0.16764,2.1203,0.054857,1.7649,0.83239,4.4377
0.04541,0.16543,2.1249,0.0542,1.7803,0.83782,4.4185
0.045096,0.16242,2.1311,0.053423,1.7989,0.84412,4.3986
0.038707,0.15002,2.1577,0.045391,1.84,0.85274,4.2449
0.038666,0.14685,2.1665,0.045177,1.8543,0.85589,4.2284
0.03933,0.14435,2.1807,0.04627,1.8536,0.85001,4.2606
0.038882,0.1457,2.1923,0.045936,1.8556,0.84643,4.2672
0.035587,0.11959,2.1852,0.041636,1.8677,0.85472,4.2109
0.038201,0.13554,2.1962,0.045248,1.8542,0.84427,4.2958
0.036999,0.12743,2.2026,0.043884,1.857,0.8431,4.3467
0.035256,0.058873,2.0429,0.040786,1.7659,0.8644,4.3968
0.036757,0.022354,1.9855,0.0423,1.7253,0.86896,4.4397
0.035724,0.077334,2.0858,0.041444,1.7979,0.86199,4.436
0.037671,0.017879,1.95,0.043466,1.69,0.86668,4.4578
0.0382,0.022563,1.9404,0.044073,1.6819,0.86676,4.4377
0.035601,0.082019,2.115,0.041466,1.8159,0.85856,4.4829
0.035201,0.10204,2.1559,0.041139,1.8448,0.85568,4.4413
0.034762,0.11858,2.1985,0.040762,1.8749,0.8528,4.4109
0.038326,0.1396,2.1923,0.045087,1.8636,0.85004,4.4342
0.038784,0.14455,2.1984,0.045597,1.87,0.85059,4.4568
0.038315,0.13658,2.1863,0.045156,1.855,0.84849,4.4521
0.036541,0.12248,2.1864,0.04284,1.8649,0.85297,4.3993
0.036026,0.11167,2.1622,0.042386,1.8378,0.84995,4.4026
0.035295,0.10604,2.1651,0.04139,1.8463,0.85274,4.4027
0.034925,0.098944,2.1488,0.041159,1.8234,0.84856,4.4097
0.034715,0.10021,2.1663,0.040869,1.8401,0.84941,4.3786
0.034822,0.10786,2.1871,0.04103,1.8562,0.8487,4.3041
0.034738,0.112,2.2158,0.040739,1.8894,0.85269,4.2411
0.035757,0.11925,2.225,0.041942,1.8969,0.85254,4.2084
0.036077,0.11801,2.2176,0.042211,1.8954,0.85469,4.1851
0.035444,0.11408,2.2231,0.041526,1.8975,0.85353,4.2208
0.034762,0.10526,2.2084,0.040788,1.8821,0.85225,4.2876
0.034523,0.098573,2.1809,0.040423,1.8626,0.85405,4.2839
0.034617,0.083165,2.1517,0.040337,1.8465,0.85819,4.3057
0.035077,0.072568,2.1229,0.040663,1.8313,0.86264,4.3232
0.035402,0.079049,2.1376,0.040898,1.8503,0.86561,4.2509
0.035699,0.085766,2.168,0.041296,1.8742,0.86449,4.2147
0.036027,0.078513,2.1736,0.041833,1.8719,0.8612,4.2656
0.036244,0.073768,2.1775,0.042317,1.865,0.8565,4.3236
0.036971,0.051445,2.1252,0.043233,1.8174,0.85516,4.3797
0.037497,0.028749,2.0974,0.044136,1.7819,0.84958,4.4498
0.037953,0.011542,2.0753,0.044673,1.7632,0.84958,4.4756
0.038004,0.0076746,2.0634,0.044864,1.7479,0.8471,4.4254
0.038364,0.0030612,2.0397,0.045356,1.7252,0.84583,4.3501
0.038308,0.012274,2.059,0.045378,1.7382,0.8442,4.3118
0.037946,0.025451,2.081,0.044834,1.7613,0.84638,4.2999
0.037916,0.031078,2.0862,0.044703,1.7695,0.84818,4.2664
0.038691,0.028242,2.0724,0.045533,1.761,0.84974,4.2749
0.039284,0.007997,2.0333,0.046212,1.7285,0.85009,4.3143
0.039308,0.0061675,2.0196,0.046515,1.7066,0.84505,4.3606
0.040087,0.025275,1.9965,0.047582,1.6821,0.84249,4.3486
0.041084,0.045227,1.957,0.048637,1.6531,0.84471,4.3152
0.042175,0.072989,1.9049,0.049825,1.6124,0.84645,4.2366
0.042846,0.080779,1.8743,0.050463,1.5914,0.84907,4.1709
0.043347,0.075512,1.8656,0.050732,1.594,0.85444,4.1499
0.044271,0.08358,1.8324,0.051532,1.5742,0.8591,4.0769
0.044344,0.084764,1.8305,0.052222,1.5544,0.84914,4.0374
0.043249,0.073686,1.8526,0.051303,1.5618,0.84301,4.0826
0.04341,0.079,1.8394,0.051587,1.5478,0.8415,4.0776
0.044419,0.095947,1.7946,0.052621,1.5149,0.84413,3.9796
0.044528,0.097831,1.776,0.052637,1.5024,0.84595,3.9473
0.045067,0.10412,1.7642,0.052953,1.5015,0.85108,3.9318
0.046369,0.1129,1.741,0.054322,1.4861,0.85359,3.8605
0.046972,0.12047,1.7311,0.055059,1.4768,0.85312,3.8211
0.045658,0.11216,1.7597,0.053662,1.4972,0.85084,3.8979
0.045588,0.11266,1.7694,0.053635,1.5039,0.84996,3.92
0.045634,0.11423,1.7514,0.053656,1.4895,0.85049,3.8739
0.046042,0.12363,1.7226,0.054149,1.4647,0.85028,3.799
0.045162,0.11679,1.746,0.053436,1.4757,0.84516,3.8359
0.047532,0.13492,1.6829,0.056187,1.4236,0.84596,3.6705
0.047574,0.13494,1.6825,0.056277,1.4223,0.84535,3.6495
0.046626,0.13359,1.6892,0.055189,1.4271,0.84485,3.692
0.045494,0.12468,1.7232,0.053743,1.4587,0.84651,3.7864
0.04498,0.12095,1.7422,0.053373,1.4682,0.84275,3.8384
0.044978,0.12731,1.6873,0.052534,1.4446,0.85616,3.7402
0.045975,0.12873,1.6462,0.053559,1.4131,0.85841,3.6032
0.049035,0.13934,1.565,0.056098,1.368,0.87409,3.3544
0.051612,0.14086,1.502,0.058,1.3366,0.88987,3.1341
0.055171,0.14612,1.4211,0.060087,1.3049,0.91819,2.893
0.055679,0.14168,1.4355,0.06089,1.3126,0.91442,2.8819
0.056282,0.14243,1.4091,0.061089,1.2982,0.92131,2.7895
0.055884,0.14084,1.4226,0.061043,1.3024,0.9155,2.8284
0.05232,0.14,1.4807,0.058836,1.3167,0.88925,2.993
0.052634,0.1374,1.4988,0.059941,1.3161,0.8781,3.0101
0.052713,0.13562,1.4895,0.059668,1.3159,0.88344,2.9478
0.052834,0.13627,1.485,0.05942,1.3204,0.88916,2.9182
0.052691,0.13553,1.4771,0.058853,1.3225,0.8953,2.8791
0.056646,0.13487,1.4358,0.061989,1.312,0.91381,2.7634
0.055998,0.13551,1.426,0.060593,1.3179,0.92416,2.7302
0.055762,0.13561,1.4139,0.060365,1.3061,0.92376,2.7103
0.055876,0.13491,1.4115,0.060714,1.299,0.92032,2.7224
0.056467,0.13407,1.4134,0.061667,1.2942,0.91568,2.7319
0.056683,0.13143,1.409,0.061528,1.2981,0.92126,2.6445
0.057305,0.12967,1.4236,0.0627,1.3011,0.91396,2.6544
0.056951,0.1301,1.4238,0.062635,1.2946,0.90926,2.6943
